85,ЮИ (СПб),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,4e0e3e61-3a8e-4566-86f9-0d6fbec50d45
951,СПбГУСЭ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,2496c368-f1f4-4630-a679-85f45ffb6f94
961,ВШПМ СПбГУПТД (бывш. СЗИП СПГУТД),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,d567952c-9bc7-48cb-9682-4027fa350f4a
974,СЗФ ММУ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,74ca01e8-fe31-4cc7-bfb6-caca4cd9f3e7
989,СПбГУ ГА им. А. А. Новикова (бывш. ОЛАГА),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,aea59b03-8726-41b1-a9de-f5afbf81aabd
1020,СПбДА,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,d9166730-213a-4f71-9051-f7f42fb7fd11
1289,СПбУ МВД России,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,0c5baa14-402a-4669-89ba-6f8226d91047
1646,ИБиФ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,349c43cd-117a-4aff-b198-1d8d1bc74703
1786,ВМедА,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,7e8a56b7-4e79-4c09-8883-e3e8738048b4
1902,ИТиД («Невский университет»),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,75b97a89-7fea-48b3-9954-4adace9ffdc1
2101,Санкт-Петербургский филиал РТА,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,4d2960ad-4315-4827-9380-0b90daf7a9b0
2102,СЗФ РГУП (бывш. СЗФ РАП),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,1e968587-1032-47d0-9ea3-7852e41a876f
2126,ИДПИГО (бывш. ИДПИ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,f2f9b57e-8ca6-445e-b7d8-46d4287c6d1d
2147,НИУД (НОУ «НеваЭксперт» бывш. ЕИЭ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,46d8a9fb-eb75-49ad-b829-810a2be2ecc7
2236,ВИИТ (бывш. ВИТУ ЛВВИСКУ ПВВИСУ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,01a21708-ebb6-4965-9730-cd5a160474d0
