297a22d0-cfbd-48a7-8b19-f7f17ea41a0f;Факультет иностранных языков (Переводческий);b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
4f28cb73-26ee-4671-ad6b-a43a69f383ca;Следственный факультет;b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
a7a16249-7284-4730-88b3-91a2afebe9d7;Факультет заочного обучения;b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
cc8fbed8-eb31-489e-895c-3cd15c1bdd4a;Второй факультет;b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
367303ef-bb3f-4f2e-a5bf-575fd3f40daf;Первый факультет;b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
722f6f0b-747f-4e13-a4e1-98f588ed743d;Контрразведывательный факультет;b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
f6d07fff-62fc-4e4c-910b-9cf47a300581;Оперативно-технический факультет;b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
34f40228-15f1-4ada-8819-d6222e29c429;Факультет академического пения;0649d5c0-0160-445a-83b3-c02fde0d6681
6b35c818-0def-4260-a21c-bbfc867ebc98;Дирижерско-хоровой факультет;0649d5c0-0160-445a-83b3-c02fde0d6681
bb083d8d-901b-4f37-b1f5-15fe6288be0b;Кафедра сольного пения;0649d5c0-0160-445a-83b3-c02fde0d6681
91ea7b1a-10bc-4640-897e-d201fec8eb8c;Кафедра хорового дирижирования;0649d5c0-0160-445a-83b3-c02fde0d6681
70f69744-a941-44fa-a90d-97c9055b7cd4;Кафедра истории и теории музыки;0649d5c0-0160-445a-83b3-c02fde0d6681
67b9b722-c13b-434e-bf37-0bc8dd823933;Кафедра фортепиано;0649d5c0-0160-445a-83b3-c02fde0d6681
beeb1264-e8ba-4c36-a18e-71a2933e96e2;Кафедра музыкально-театрального искусства;0649d5c0-0160-445a-83b3-c02fde0d6681
fcebcb4a-8141-4ed5-a3a9-60908cefabaf;Кафедра общих гуманитарных и социально-экономических дисциплин;0649d5c0-0160-445a-83b3-c02fde0d6681
981ecd06-1a44-486c-a1ec-f1915c033764;Факультет актерского искусства;053c4ec0-d946-4986-a18b-b1ff9918706e
86e33f47-1f41-43d2-ab72-276c8044bee5;Факультет эвритмического искусства;053c4ec0-d946-4986-a18b-b1ff9918706e
f347f13d-1647-46d4-9d03-04defc4e02d2;Маркетинг;6d0e0e80-2a2a-419d-bafd-58b17515622c
46cbe949-276a-4921-b4fe-78096d87a184;Менеджмент;6d0e0e80-2a2a-419d-bafd-58b17515622c
c23e2451-0798-4587-87e0-9fb7106e0fd8;Финансы и кредит;6d0e0e80-2a2a-419d-bafd-58b17515622c
af8f7ece-4b2a-476f-9fdd-4c582f64a2b0;Экономика;6d0e0e80-2a2a-419d-bafd-58b17515622c
6c2283bf-7df5-4afd-905b-d9962819d405;Реклама;6d0e0e80-2a2a-419d-bafd-58b17515622c
40e47d5b-495f-410c-ba7b-a180bfff8a18;Факультет лингвистики и международной коммуникации;c4570526-cb1a-4cd5-b4f6-66162c47711c
b121395b-7d27-4eb5-9ac3-f5eb80098778;"МВА";c4570526-cb1a-4cd5-b4f6-66162c47711c
37073524-407f-4170-a4e0-a965d3c3a0ad;Экономический факультет;c4570526-cb1a-4cd5-b4f6-66162c47711c
c20b6f76-4701-4027-8581-8eff5c49aff0;Факультет (№ 2) систем управления ракет;b8828098-fe5f-4383-8b02-1e34f040aea8
850bfeea-fc09-45d0-823f-4c4bcd03ba57;Инженерная подготовка;b8828098-fe5f-4383-8b02-1e34f040aea8
8202ece4-e9af-4564-bbdf-e5e42b4c4b9a;Факультет (№ 1) стартовых и технических комплексов ракет;b8828098-fe5f-4383-8b02-1e34f040aea8
12fa7f99-5cf5-4c97-aa19-b37b9b5f0a8e;Факультет (№ 3) ядерного вооружения;b8828098-fe5f-4383-8b02-1e34f040aea8
7a40366d-ab9c-40d0-a2c2-5456dabd3b2d;Факультет (№ 4) автоматизированных систем управления;b8828098-fe5f-4383-8b02-1e34f040aea8
0a164e5c-5fee-44bc-9967-4a2053ddc361;Командный факультет;b8828098-fe5f-4383-8b02-1e34f040aea8
af2de1b5-67bc-41de-87b4-ca0ac1a1458d;Факультет ракетного вооружения;b8828098-fe5f-4383-8b02-1e34f040aea8
f707cc3c-e38e-45d4-b177-713b19bfca17;Факультет автоматизированных систем управления и робототехнических комплексов;b8828098-fe5f-4383-8b02-1e34f040aea8
dd461208-8ded-461b-9e74-7e3b0b9f0a13;Факультет специального вооружения;b8828098-fe5f-4383-8b02-1e34f040aea8
300c9bd0-aaaf-4574-b833-5a3ccf9116ff;Факультет переподготовки и повышения квалификации;b8828098-fe5f-4383-8b02-1e34f040aea8
74380dc4-2a13-4d14-806b-4eb8bc01c91f;2-й факультет;56999b90-2ee0-449e-b0eb-bb2a277d0488
06313684-6a6b-44eb-b993-895fbba7feae;Юридический факультет;56999b90-2ee0-449e-b0eb-bb2a277d0488
dc805ad0-9c6f-4e3f-bf23-f2a5d338a626;Переводческий факультет;56999b90-2ee0-449e-b0eb-bb2a277d0488
ccbd3d1b-c9fd-433a-91ff-e4e555420e8c;Факультет психологии;56999b90-2ee0-449e-b0eb-bb2a277d0488
b6e209ab-449c-4967-b8c6-132b4c852798;5-й факультет;56999b90-2ee0-449e-b0eb-bb2a277d0488
bb2a7257-cbfe-4eaf-8a7b-9f1df4a4c5fc;Военно-психологический факультет;a56629a7-7b1e-4b36-8d76-5b569458c938
50fe63aa-dbce-4d57-943f-ffcd2e426122;Факультет военно-социальной работы ;a56629a7-7b1e-4b36-8d76-5b569458c938
e95b3a75-54b1-4fda-805a-1e6ddf05122e;Военно-юридический факультет;a56629a7-7b1e-4b36-8d76-5b569458c938
2000452c-1338-4261-9db9-5ad4a9e940f6;Факультет культуры и журналистики;a56629a7-7b1e-4b36-8d76-5b569458c938
c206f34c-fda0-41b5-82ce-86936ef08448;Прокурорско-следственный факультет;a56629a7-7b1e-4b36-8d76-5b569458c938
aeda4fce-5821-4f5d-aee7-2df526d46242;Факультет иностранных языков и зарубежной военной информации;a56629a7-7b1e-4b36-8d76-5b569458c938
31edfa86-b0d5-4dd4-b2ba-fe9888cccb30;Внебюджетный факультет;a56629a7-7b1e-4b36-8d76-5b569458c938
bfc4241a-fd33-4bb4-9979-eca9cbd29a5d;Финансово-экономический факультет;a56629a7-7b1e-4b36-8d76-5b569458c938
6328101c-540f-4c8d-8ec3-bc55d8db9ef9;Специальный факультет;a56629a7-7b1e-4b36-8d76-5b569458c938
4a7c8934-6440-4d76-a323-bd40e322dc2b;Военный институт (военных дирижеров);a56629a7-7b1e-4b36-8d76-5b569458c938
